time,generation biomass,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load forecast,total load actual,price day ahead,price actual
2017-04-17 10:00:00,227.0,3991.0,2498.0,278.0,1099.0,3581.0,7082.0,15.0,95.0,3633.0,330.0,640.0,26443.0,25897.0,52.15,60.53
2017-04-17 11:00:00,223.0,3837.0,2576.0,277.0,1076.0,3258.0,7080.0,15.0,98.0,4692.0,329.0,536.0,26730.0,26185.0,51.43,60.23
2017-04-17 12:00:00,225.0,3961.0,2606.0,277.0,1107.0,3031.0,7077.0,15.0,92.0,5069.0,324.0,526.0,26935.0,26359.0,51.04,59.85
2017-04-17 13:00:00,222.0,4073.0,2604.0,282.0,1117.0,2931.0,7073.0,14.0,97.0,5218.0,324.0,594.0,26950.0,26583.0,51.43,60.34
2017-04-17 14:00:00,221.0,4259.0,2543.0,281.0,1081.0,2190.0,7066.0,15.0,96.0,5134.0,324.0,900.0,26287.0,26010.0,51.04,60.28
2017-04-17 15:00:00,219.0,4144.0,2379.0,260.0,1047.0,1872.0,7065.0,14.0,96.0,4916.0,321.0,1392.0,25280.0,25025.0,49.91,58.7
2017-04-17 16:00:00,216.0,4078.0,2517.0,277.0,1048.0,1609.0,7063.0,13.0,98.0,4705.0,318.0,1930.0,24807.0,24713.0,48.69,57.03
2017-04-17 17:00:00,212.0,4093.0,2469.0,277.0,1009.0,1389.0,7062.0,13.0,99.0,4301.0,291.0,2571.0,24642.0,24662.0,47.89,56.3
2017-04-17 18:00:00,216.0,3767.0,2295.0,279.0,986.0,1291.0,7061.0,12.5,100.0,3605.0,307.0,3130.0,24479.0,24566.0,43.64,53.24
2017-04-17 19:00:00,219.0,3853.0,2252.0,283.0,1016.0,1331.0,7062.0,12.5,100.0,2486.0,312.0,3684.0,24919.0,24784.0,40.9,50.0
2017-04-17 20:00:00,221.0,4024.0,2519.0,283.0,1155.0,2000.0,7063.0,14.0,97.0,1108.0,316.0,4041.0,26214.0,25984.0,49.12,56.9
2017-04-17 21:00:00,222.0,4213.0,2853.0,285.0,1181.0,2916.0,7063.0,16.0,98.0,629.0,316.0,4513.0,28678.0,28462.0,51.04,58.78
2017-04-17 22:00:00,218.0,4402.0,2869.0,290.0,1173.0,2327.0,7067.0,16.0,96.0,582.0,318.0,4568.0,26983.0,26963.0,48.0,55.99
2017-04-17 23:00:00,222.0,4157.0,2594.0,291.0,1022.0,1230.0,7068.0,16.0,90.0,580.0,316.0,4863.0,24636.0,24565.0,41.28,49.36
2017-04-18 00:00:00,224.0,3495.0,2431.0,267.0,1029.0,814.0,7070.0,16.0,89.0,573.0,307.0,5047.0,23040.0,23050.0,40.69,47.16
2017-04-18 01:00:00,219.0,3710.0,2290.0,244.0,1027.0,811.0,7061.0,15.0,90.0,519.0,303.0,5084.0,21648.0,21778.0,39.31,46.78
2017-04-18 02:00:00,220.0,3455.0,2033.0,249.0,1001.0,684.0,7066.0,15.0,91.0,440.0,305.0,5215.0,20766.0,21040.0,36.54,43.19
2017-04-18 03:00:00,218.0,3258.0,1757.0,245.0,1003.0,651.0,7046.0,15.0,90.0,303.0,306.0,5332.0,20522.0,20829.0,36.19,42.79
2017-04-18 04:00:00,205.0,3345.0,1809.0,247.0,990.0,900.0,7052.0,15.0,91.0,238.0,305.0,5248.0,20410.0,20841.0,35.89,43.48
2017-04-18 05:00:00,207.0,3532.0,1887.0,247.0,994.0,938.0,7056.0,15.0,90.0,130.0,314.0,5346.0,20991.0,21388.0,35.94,44.77
2017-04-18 06:00:00,209.0,3578.0,2084.0,254.0,999.0,1096.0,7061.0,15.0,90.0,47.0,309.0,5739.0,23634.0,23668.0,40.49,48.3
2017-04-18 07:00:00,221.0,3684.0,2247.0,239.0,1016.0,1512.0,7063.0,15.0,99.0,65.0,306.0,6394.0,26698.0,26494.0,49.54,55.72
2017-04-18 08:00:00,226.0,3559.0,2219.0,240.0,1063.0,2379.0,7067.0,14.0,102.0,520.0,302.0,6468.0,28779.0,28415.0,50.2,58.76
2017-04-18 09:00:00,226.0,3421.0,2169.0,239.0,1078.0,2890.0,7068.0,13.0,100.0,1728.0,309.0,6289.0,30376.0,29751.0,51.04,58.19
2017-04-18 10:00:00,223.0,3455.0,2210.0,240.0,1078.0,2478.0,7072.0,14.0,101.0,3535.0,310.0,6549.0,30736.0,30276.0,50.37,57.86
2017-04-18 11:00:00,217.0,3395.0,2157.0,240.0,1108.0,2736.0,7073.0,14.0,99.0,4380.0,308.0,6722.0,30758.0,30550.0,49.12,57.68
2017-04-18 12:00:00,213.0,3464.0,2108.0,237.0,1117.0,2680.0,7073.0,14.0,99.0,4797.0,320.0,6707.0,30880.0,30829.0,48.69,57.01
2017-04-18 13:00:00,218.0,3594.0,2085.0,237.0,1096.0,2678.0,7073.0,13.0,100.0,5026.0,319.0,6642.0,30767.0,30798.0,47.89,56.49
2017-04-18 14:00:00,221.0,3516.0,2046.0,235.0,1067.0,2318.0,7071.0,13.0,99.0,5085.0,320.0,6530.0,29700.0,29927.0,46.18,54.96
2017-04-18 15:00:00,217.0,3456.0,2053.0,239.0,1048.0,1990.0,7067.0,14.0,95.0,4964.0,315.0,6815.0,28998.0,29260.0,40.69,48.19
2017-04-18 16:00:00,203.0,3358.0,2067.0,240.0,1058.0,1834.0,7062.0,13.0,95.0,4766.0,312.0,7273.0,28799.0,29090.0,40.49,47.92
2017-04-18 17:00:00,206.0,3457.0,2091.0,241.0,1066.0,1553.0,7062.0,13.0,95.0,4217.0,312.0,7813.0,28705.0,29097.0,40.49,47.62
2017-04-18 18:00:00,207.0,3381.0,2069.0,239.0,1043.0,1364.0,7059.0,12.5,96.0,3479.0,306.0,8769.0,28217.0,28819.0,40.0,47.68
2017-04-18 19:00:00,205.0,3398.0,2032.0,236.0,1059.0,1268.0,7062.0,12.5,98.0,2272.0,302.0,9727.0,27971.0,28825.0,40.49,48.32
2017-04-18 20:00:00,202.0,3688.0,2162.0,239.0,1070.0,1789.0,7065.0,12.5,99.0,1014.0,303.0,10215.0,28775.0,29822.0,46.18,53.4
2017-04-18 21:00:00,205.0,3770.0,2154.0,241.0,1188.0,2394.0,7066.0,13.0,98.0,544.0,297.0,10415.0,30988.0,31469.0,49.54,57.12
2017-04-18 22:00:00,196.0,3546.0,2017.0,242.0,1051.0,2322.0,7069.0,14.0,97.0,448.0,295.0,10416.0,28663.0,29060.0,40.49,49.66
2017-04-18 23:00:00,197.0,3707.0,1870.0,235.0,1027.0,1356.0,7069.0,13.0,96.0,414.0,310.0,10536.0,26279.0,26712.0,37.95,46.05
2017-04-19 00:00:00,198.0,3968.0,1679.0,223.0,974.0,1074.0,7068.0,13.0,95.0,313.0,311.0,10687.0,24719.0,25206.0,36.89,43.44
2017-04-19 01:00:00,197.0,3717.0,1421.0,219.0,972.0,752.0,7064.0,13.0,96.0,197.0,312.0,10822.0,23358.0,23743.0,33.44,41.75
2017-04-19 02:00:00,194.0,3714.0,1164.0,218.0,965.0,831.0,7052.0,12.5,95.0,164.0,318.0,11108.0,22541.0,22903.0,31.2,38.6
2017-04-19 03:00:00,198.0,3483.0,1069.0,210.0,973.0,641.0,7051.0,12.5,93.0,130.0,321.0,11436.0,22377.0,22660.0,30.25,37.79
2017-04-19 04:00:00,203.0,3574.0,1048.0,204.0,973.0,611.0,7057.0,12.5,92.0,78.0,327.0,11815.0,22317.0,22628.0,30.83,38.42
2017-04-19 05:00:00,202.0,3664.0,1071.0,211.0,968.0,540.0,7062.0,12.5,93.0,76.0,331.0,11924.0,22840.0,23010.0,31.81,39.55
2017-04-19 06:00:00,201.0,3843.0,1093.0,220.0,1006.0,969.0,7064.0,12.5,95.0,76.0,335.0,12050.0,24896.0,25027.0,38.9,47.1
2017-04-19 07:00:00,217.0,4003.0,1250.0,222.0,1036.0,1552.0,7068.0,13.0,99.0,59.0,327.0,11794.0,27668.0,27661.0,46.88,53.62
2017-04-19 08:00:00,214.0,4152.0,1292.0,220.0,1050.0,2029.0,7073.0,12.5,101.0,337.0,319.0,11211.0,29425.0,29483.0,49.54,57.34
2017-04-19 09:00:00,215.0,4000.0,1285.0,225.0,1052.0,2027.0,7071.0,12.5,103.0,1091.0,318.0,10931.0,30754.0,30502.0,48.02,55.16
2017-04-19 10:00:00,220.0,3514.0,1209.0,231.0,1040.0,1637.0,7069.0,12.5,101.0,2208.0,327.0,11235.0,30992.0,31156.0,43.64,50.92
2017-04-19 11:00:00,219.0,3496.0,1146.0,231.0,1059.0,1624.0,7070.0,12.5,100.0,3146.0,320.0,11285.0,31091.0,31371.0,40.0,48.33
2017-04-19 12:00:00,219.0,3450.0,1112.0,225.0,1047.0,1483.0,7070.0,12.5,99.0,3735.0,321.0,11050.0,31167.0,31629.0,40.04,48.32
2017-04-19 13:00:00,223.0,3448.0,1119.0,227.0,1045.0,1279.0,7068.0,12.5,99.0,4065.0,315.0,10950.0,31047.0,31500.0,40.49,49.06
2017-04-19 14:00:00,220.0,3511.0,1103.0,235.0,1044.0,1212.0,7067.0,12.5,100.0,4047.0,313.0,10943.0,30026.0,30371.0,37.09,46.22
2017-04-19 15:00:00,216.0,3393.0,1078.0,235.0,1033.0,975.0,7066.0,12.5,101.0,3777.0,314.0,11345.0,29384.0,29609.0,36.73,45.18
2017-04-19 16:00:00,213.0,3543.0,1121.0,234.0,1041.0,1133.0,7066.0,12.5,101.0,3290.0,317.0,11632.0,29204.0,29385.0,36.44,44.74
2017-04-19 17:00:00,214.0,3598.0,1108.0,237.0,1030.0,1177.0,7058.0,12.5,101.0,2579.0,322.0,12220.0,29059.0,29382.0,36.89,44.93
2017-04-19 18:00:00,210.0,3638.0,1110.0,241.0,1034.0,1199.0,7057.0,13.0,100.0,1727.0,323.0,12768.0,28669.0,29035.0,38.92,46.75
2017-04-19 19:00:00,214.0,3757.0,1167.0,241.0,1040.0,1002.0,7061.0,14.0,98.0,809.0,319.0,12977.0,28595.0,29098.0,41.19,48.68
2017-04-19 20:00:00,215.0,3785.0,1168.0,242.0,1053.0,1327.0,7067.0,15.0,98.0,231.0,323.0,12875.0,29394.0,30222.0,45.69,52.87
2017-04-19 21:00:00,219.0,4037.0,1258.0,238.0,1045.0,1818.0,7070.0,15.0,98.0,115.0,327.0,12694.0,31262.0,31633.0,48.67,55.65
2017-04-19 22:00:00,218.0,3880.0,1223.0,239.0,1042.0,1244.0,7074.0,15.0,97.0,110.0,329.0,12423.0,28953.0,29151.0,41.1,49.2
2017-04-19 23:00:00,220.0,4030.0,1164.0,236.0,1015.0,777.0,7074.0,14.0,84.0,88.0,333.0,12168.0,26515.0,26703.0,37.09,45.31
2017-04-20 00:00:00,225.0,3916.0,1062.0,222.0,960.0,1109.0,7075.0,13.0,81.0,38.0,333.0,11400.0,25091.0,25353.0,36.89,44.67
2017-04-20 01:00:00,234.0,3919.0,1073.0,216.0,957.0,1001.0,7073.0,14.0,87.0,16.0,331.0,10709.0,23767.0,23990.0,35.11,43.3
2017-04-20 02:00:00,231.0,4114.0,1050.0,211.0,946.0,642.0,7073.0,14.0,87.0,15.0,325.0,10221.0,22877.0,23066.0,32.44,39.22
2017-04-20 03:00:00,233.0,3831.0,1042.0,212.0,946.0,592.0,7073.0,14.0,89.0,15.0,326.0,10452.0,22624.0,22773.0,31.89,39.54
2017-04-20 04:00:00,235.0,3803.0,1131.0,209.0,957.0,688.0,7074.0,15.0,87.0,15.0,328.0,9889.0,22579.0,22766.0,32.88,40.12
2017-04-20 05:00:00,239.0,3839.0,1201.0,210.0,972.0,761.0,7074.0,15.0,87.0,15.0,334.0,9388.0,22991.0,23181.0,35.05,41.76
2017-04-20 06:00:00,237.0,3933.0,1197.0,214.0,980.0,1436.0,7075.0,15.0,87.0,15.0,334.0,9309.0,24992.0,25336.0,42.03,48.56
2017-04-20 07:00:00,240.0,4262.0,1299.0,221.0,1029.0,2585.0,7076.0,16.0,96.0,41.0,343.0,9198.0,27886.0,27905.0,48.41,53.93
2017-04-20 08:00:00,238.0,4235.0,1432.0,216.0,1087.0,3951.0,7077.0,16.0,95.0,378.0,345.0,8880.0,29748.0,29752.0,52.0,58.7
2017-04-20 09:00:00,238.0,3898.0,1571.0,217.0,1122.0,3355.0,7077.0,15.0,93.0,1132.0,335.0,8886.0,31051.0,30868.0,48.69,55.45
2017-04-20 10:00:00,237.0,3814.0,1697.0,217.0,1091.0,2132.0,7075.0,15.0,94.0,2077.0,331.0,9079.0,31379.0,31348.0,45.6,52.36
2017-04-20 11:00:00,232.0,3649.0,1760.0,218.0,1062.0,1420.0,7075.0,15.0,98.0,3044.0,329.0,8947.0,31580.0,31425.0,42.57,50.86
2017-04-20 12:00:00,234.0,3550.0,1677.0,226.0,1045.0,931.0,7072.0,13.0,88.0,3651.0,322.0,9101.0,31769.0,31547.0,40.49,48.86
2017-04-20 13:00:00,234.0,3517.0,1569.0,228.0,1055.0,992.0,7072.0,14.0,86.0,3957.0,308.0,9397.0,31604.0,31438.0,38.6,48.18
2017-04-20 14:00:00,231.0,3585.0,1527.0,229.0,1038.0,1008.0,7075.0,14.0,84.0,3980.0,312.0,9547.0,30413.0,30371.0,35.98,44.99
2017-04-20 15:00:00,233.0,3715.0,1401.0,231.0,1029.0,1054.0,7074.0,14.0,87.0,3937.0,313.0,9538.0,29771.0,29651.0,35.44,43.7
2017-04-20 16:00:00,232.0,3419.0,1476.0,234.0,1012.0,886.0,7075.0,15.0,91.0,3780.0,319.0,9611.0,29684.0,29428.0,35.19,43.24
2017-04-20 17:00:00,235.0,3383.0,1551.0,241.0,992.0,1052.0,7075.0,15.0,92.0,3336.0,326.0,9755.0,29637.0,29299.0,36.89,44.62
2017-04-20 18:00:00,234.0,3428.0,1605.0,242.0,992.0,668.0,7075.0,15.0,94.0,2786.0,325.0,10109.0,29262.0,28855.0,39.94,47.52
2017-04-20 19:00:00,237.0,3505.0,1665.0,243.0,1002.0,983.0,7076.0,15.0,102.0,1889.0,312.0,10435.0,29189.0,28806.0,45.01,52.91
2017-04-20 20:00:00,238.0,3669.0,1820.0,255.0,1037.0,1597.0,7077.0,15.0,100.0,765.0,314.0,10194.0,29968.0,29786.0,46.61,55.56
2017-04-20 21:00:00,241.0,4192.0,2057.0,250.0,1056.0,1928.0,7079.0,16.0,102.0,370.0,319.0,10296.0,31599.0,32014.0,47.19,54.92
2017-04-20 22:00:00,237.0,3969.0,1929.0,257.0,1010.0,1047.0,7080.0,15.0,99.0,283.0,329.0,10033.0,29374.0,29691.0,45.0,52.98
2017-04-20 23:00:00,236.0,3895.0,1791.0,265.0,998.0,752.0,7081.0,14.0,89.0,163.0,332.0,9611.0,26851.0,27050.0,41.17,49.17
2017-04-21 00:00:00,242.0,3847.0,1797.0,238.0,954.0,1012.0,7084.0,12.5,89.0,102.0,331.0,9317.0,25352.0,25710.0,40.15,46.73
2017-04-21 01:00:00,240.0,3692.0,1716.0,230.0,936.0,903.0,7086.0,12.5,92.0,61.0,330.0,8955.0,24003.0,24134.0,37.09,43.96
2017-04-21 02:00:00,238.0,3463.0,1552.0,230.0,934.0,751.0,7088.0,15.0,89.0,37.0,331.0,8434.0,23159.0,23158.0,35.25,41.48
2017-04-21 03:00:00,242.0,3449.0,1480.0,232.0,927.0,687.0,7089.0,15.0,90.0,27.0,335.0,8038.0,22823.0,22795.0,35.37,42.04
2017-04-21 04:00:00,242.0,3480.0,1505.0,232.0,921.0,764.0,7088.0,15.0,93.0,27.0,339.0,7839.0,22909.0,22666.0,35.89,42.54
2017-04-21 05:00:00,242.0,3623.0,1610.0,233.0,944.0,829.0,7089.0,14.0,92.0,27.0,335.0,7516.0,23262.0,23216.0,37.09,43.96
2017-04-21 06:00:00,242.0,3820.0,1796.0,237.0,948.0,1074.0,7088.0,13.0,95.0,27.0,342.0,7333.0,25478.0,25315.0,43.27,49.32
2017-04-21 07:00:00,238.0,4133.0,2173.0,250.0,980.0,2230.0,7089.0,13.0,100.0,67.0,340.0,7149.0,28388.0,27811.0,51.04,56.55
2017-04-21 08:00:00,240.0,4299.0,2114.0,252.0,1065.0,4794.0,7088.0,14.0,102.0,588.0,330.0,6803.0,30182.0,29948.0,55.0,61.69
2017-04-21 09:00:00,238.0,3991.0,1898.0,265.0,1075.0,4766.0,7090.0,14.0,104.0,1706.0,335.0,6392.0,31330.0,31189.0,52.76,59.29
2017-04-21 10:00:00,236.0,3870.0,1910.0,267.0,1062.0,3344.0,7090.0,14.0,101.0,3125.0,341.0,6272.0,31666.0,31502.0,50.25,57.15
2017-04-21 11:00:00,231.0,3882.0,1839.0,261.0,1044.0,1313.0,7089.0,17.0,109.0,4405.0,347.0,6526.0,31662.0,31550.0,47.89,55.46
2017-04-21 12:00:00,246.0,3752.0,1655.0,262.0,1012.0,1027.0,7090.0,25.0,109.0,5033.0,345.0,6513.0,31521.0,31631.0,45.22,53.47
2017-04-21 13:00:00,252.0,3843.0,1650.0,257.0,1025.0,1296.0,7087.0,24.0,107.0,5167.0,345.0,6594.0,31247.0,31444.0,42.81,51.52
2017-04-21 14:00:00,250.0,3701.0,1595.0,263.0,1020.0,1183.0,7086.0,24.0,105.0,5163.0,344.0,6819.0,29982.0,30163.0,39.08,48.23
2017-04-21 15:00:00,249.0,3544.0,1598.0,262.0,1011.0,915.0,7084.0,15.0,102.0,5059.0,337.0,7005.0,29138.0,29315.0,38.58,47.02
2017-04-21 16:00:00,240.0,3533.0,1727.0,258.0,1009.0,1035.0,7083.0,14.0,106.0,4586.0,331.0,7160.0,28858.0,29041.0,38.4,46.98
2017-04-21 17:00:00,236.0,3668.0,1841.0,264.0,1021.0,1057.0,7084.0,14.0,107.0,3782.0,330.0,7406.0,28696.0,28870.0,39.19,47.68
2017-04-21 18:00:00,235.0,3888.0,2051.0,271.0,1030.0,986.0,7084.0,14.0,107.0,2954.0,333.0,7588.0,28202.0,28489.0,44.06,51.61
2017-04-21 19:00:00,240.0,3951.0,2148.0,272.0,1015.0,897.0,7084.0,12.5,107.0,1953.0,335.0,7695.0,28052.0,28322.0,48.79,55.86
2017-04-21 20:00:00,246.0,3944.0,2050.0,271.0,1035.0,1462.0,7083.0,12.5,109.0,867.0,343.0,7771.0,28804.0,28919.0,50.84,58.05
2017-04-21 21:00:00,239.0,4029.0,2178.0,268.0,1065.0,2665.0,7084.0,12.5,109.0,479.0,344.0,8147.0,30759.0,30956.0,52.15,59.33
2017-04-21 22:00:00,237.0,4112.0,2048.0,270.0,1083.0,1957.0,7086.0,12.5,109.0,374.0,342.0,7944.0,29089.0,29108.0,51.23,58.91
2017-04-21 23:00:00,236.0,4360.0,1976.0,267.0,1022.0,1276.0,7087.0,12.5,109.0,335.0,349.0,7375.0,26902.0,26945.0,48.79,56.06
2017-04-22 00:00:00,231.0,4028.0,1802.0,247.0,945.0,910.0,7087.0,13.0,110.0,240.0,350.0,6920.0,25623.0,25538.0,49.79,56.71
2017-04-22 01:00:00,244.0,3833.0,1727.0,239.0,934.0,1030.0,7087.0,14.0,109.0,215.0,342.0,6561.0,24228.0,24103.0,45.74,53.14
2017-04-22 02:00:00,246.0,3925.0,1646.0,238.0,936.0,865.0,7090.0,14.0,102.0,163.0,341.0,6265.0,22998.0,22879.0,39.6,47.85
2017-04-22 03:00:00,243.0,4048.0,1632.0,239.0,935.0,926.0,7091.0,15.0,99.0,153.0,342.0,5953.0,22417.0,22399.0,38.6,46.83
2017-04-22 04:00:00,239.0,3994.0,1697.0,231.0,930.0,805.0,7092.0,15.0,100.0,132.0,341.0,5347.0,22068.0,22124.0,38.4,46.07
2017-04-22 05:00:00,242.0,4000.0,1724.0,214.0,923.0,731.0,7093.0,15.0,102.0,79.0,339.0,4835.0,21867.0,22022.0,38.05,45.83
2017-04-22 06:00:00,240.0,4225.0,1765.0,210.0,924.0,835.0,7094.0,15.0,99.0,29.0,339.0,4439.0,22215.0,22421.0,39.91,47.33
2017-04-22 07:00:00,239.0,3796.0,1679.0,207.0,924.0,961.0,7093.0,14.0,98.0,77.0,341.0,4212.0,22450.0,22751.0,39.31,47.51
2017-04-22 08:00:00,237.0,3875.0,2007.0,205.0,964.0,1293.0,7093.0,15.0,102.0,551.0,338.0,3733.0,23772.0,24299.0,39.98,48.35
2017-04-22 09:00:00,238.0,3989.0,2359.0,205.0,990.0,1661.0,7093.0,15.0,102.0,1438.0,343.0,3175.0,26153.0,26633.0,49.0,55.44
2017-04-22 10:00:00,237.0,3727.0,2519.0,203.0,1029.0,2615.0,7091.0,15.0,101.0,2438.0,342.0,2970.0,27688.0,27984.0,51.04,57.01
2017-04-22 11:00:00,232.0,3653.0,2565.0,205.0,1010.0,2425.0,7089.0,16.0,100.0,3426.0,346.0,2813.0,27978.0,28344.0,50.84,57.57
2017-04-22 12:00:00,224.0,3667.0,2570.0,204.0,979.0,1959.0,7089.0,14.0,98.0,4065.0,342.0,2817.0,27958.0,28300.0,50.12,56.91
2017-04-22 13:00:00,222.0,3706.0,2691.0,201.0,998.0,1979.0,7089.0,14.0,92.0,4110.0,320.0,2945.0,27938.0,28274.0,50.84,57.63
2017-04-22 14:00:00,222.0,3707.0,2782.0,199.0,962.0,1746.0,7084.0,14.0,94.0,4169.0,315.0,3056.0,27167.0,27572.0,49.54,56.93
2017-04-22 15:00:00,221.0,3672.0,2739.0,197.0,959.0,1202.0,7078.0,15.0,99.0,4192.0,314.0,3291.0,25872.0,26288.0,47.69,55.06
2017-04-22 16:00:00,223.0,3436.0,2661.0,197.0,958.0,910.0,7077.0,15.0,102.0,3992.0,317.0,3479.0,25134.0,25390.0,40.9,48.67
2017-04-22 17:00:00,221.0,3426.0,2759.0,200.0,968.0,872.0,7075.0,15.0,99.0,3574.0,314.0,3574.0,24848.0,25038.0,40.98,47.0
2017-04-22 18:00:00,224.0,3512.0,2759.0,202.0,973.0,953.0,7075.0,15.0,96.0,2732.0,318.0,3652.0,24656.0,24715.0,46.38,52.96
2017-04-22 19:00:00,218.0,3635.0,2778.0,203.0,1000.0,1337.0,7076.0,15.0,98.0,1587.0,322.0,3613.0,24817.0,24923.0,49.79,56.0
2017-04-22 20:00:00,222.0,3589.0,2809.0,203.0,1043.0,2526.0,7080.0,15.0,99.0,636.0,322.0,3661.0,25810.0,25752.0,51.54,57.62
2017-04-22 21:00:00,228.0,3529.0,2875.0,203.0,1070.0,4635.0,7083.0,15.0,98.0,271.0,317.0,3901.0,28331.0,28379.0,54.86,61.14
2017-04-22 22:00:00,226.0,3460.0,2843.0,204.0,1066.0,4472.0,7085.0,15.0,102.0,176.0,323.0,3881.0,27158.0,27255.0,54.46,60.88
2017-04-22 23:00:00,229.0,3677.0,2750.0,204.0,1043.0,3112.0,7087.0,15.0,104.0,67.0,324.0,3710.0,25360.0,25442.0,52.15,58.36
2017-04-23 00:00:00,230.0,4524.0,2677.0,202.0,987.0,1832.0,7087.0,15.0,105.0,43.0,327.0,3496.0,23745.0,23956.0,51.04,58.64
2017-04-23 01:00:00,234.0,4920.0,2643.0,202.0,962.0,1136.0,7089.0,15.0,105.0,30.0,325.0,3356.0,22255.0,22368.0,49.79,57.62
2017-04-23 02:00:00,233.0,4661.0,2625.0,202.0,937.0,673.0,7090.0,15.0,104.0,28.0,326.0,3014.0,21193.0,21264.0,49.0,56.95
2017-04-23 03:00:00,228.0,4601.0,2600.0,202.0,940.0,700.0,7093.0,14.0,105.0,29.0,311.0,2645.0,20611.0,20636.0,48.79,56.84
2017-04-23 04:00:00,225.0,4577.0,2631.0,199.0,921.0,601.0,7095.0,14.0,104.0,28.0,317.0,2353.0,20335.0,20200.0,48.79,57.01
2017-04-23 05:00:00,226.0,4387.0,2709.0,202.0,923.0,582.0,7096.0,14.0,104.0,28.0,327.0,2147.0,20282.0,20059.0,48.79,56.9
2017-04-23 06:00:00,230.0,4485.0,2789.0,202.0,920.0,615.0,7096.0,14.0,104.0,28.0,318.0,1981.0,20484.0,20368.0,49.0,57.02
2017-04-23 07:00:00,228.0,4360.0,2726.0,204.0,924.0,646.0,7095.0,14.0,104.0,74.0,307.0,1788.0,20236.0,20121.0,48.79,57.11
2017-04-23 08:00:00,227.0,4481.0,2673.0,204.0,939.0,817.0,7095.0,15.0,101.0,550.0,300.0,1605.0,20672.0,20806.0,48.79,57.64
2017-04-23 09:00:00,227.0,4391.0,2900.0,204.0,939.0,1026.0,7094.0,15.0,103.0,1514.0,298.0,1374.0,22535.0,22782.0,49.79,58.21
2017-04-23 10:00:00,225.0,4254.0,2979.0,203.0,930.0,1319.0,7093.0,14.0,101.0,2674.0,303.0,1384.0,24109.0,24210.0,49.0,55.69
2017-04-23 11:00:00,225.0,4348.0,3069.0,203.0,921.0,1033.0,7091.0,14.0,100.0,3878.0,299.0,1525.0,24751.0,24800.0,49.54,56.21
2017-04-23 12:00:00,226.0,4030.0,3007.0,200.0,935.0,1100.0,7084.0,14.0,100.0,4612.0,295.0,1772.0,24916.0,25019.0,48.79,55.7
2017-04-23 13:00:00,225.0,4067.0,3071.0,198.0,948.0,901.0,7082.0,14.0,102.0,4958.0,302.0,1960.0,25069.0,25238.0,49.0,56.07
2017-04-23 14:00:00,223.0,4080.0,3016.0,200.0,951.0,797.0,7079.0,14.0,101.0,4967.0,299.0,2082.0,24796.0,24988.0,48.38,55.6
2017-04-23 15:00:00,227.0,3968.0,2899.0,196.0,947.0,675.0,7076.0,14.0,101.0,4800.0,295.0,2213.0,23655.0,23825.0,41.07,48.02
2017-04-23 16:00:00,236.0,3827.0,2892.0,176.0,948.0,666.0,7074.0,14.0,99.0,4356.0,293.0,2305.0,22979.0,23080.0,39.29,46.41
2017-04-23 17:00:00,230.0,3771.0,2868.0,185.0,933.0,551.0,7072.0,14.0,102.0,3775.0,296.0,2455.0,22683.0,22724.0,39.29,46.66
2017-04-23 18:00:00,233.0,3853.0,3036.0,187.0,961.0,621.0,7073.0,14.0,99.0,3016.0,301.0,2465.0,22681.0,22739.0,39.83,46.88
2017-04-23 19:00:00,229.0,3827.0,3075.0,194.0,974.0,1083.0,7076.0,14.0,98.0,2011.0,300.0,2677.0,23144.0,23315.0,47.75,54.36
2017-04-23 20:00:00,228.0,4276.0,3009.0,198.0,1015.0,2415.0,7079.0,16.0,101.0,830.0,303.0,2796.0,24576.0,24665.0,51.54,57.76
2017-04-23 21:00:00,232.0,4556.0,3079.0,201.0,1030.0,3498.0,7083.0,16.0,98.0,381.0,302.0,3096.0,27565.0,27200.0,55.69,62.19
2017-04-23 22:00:00,234.0,4674.0,3074.0,212.0,1008.0,3315.0,7082.0,15.0,99.0,238.0,304.0,3320.0,26940.0,26616.0,54.46,60.73
2017-04-23 23:00:00,226.0,4988.0,3043.0,208.0,1005.0,2439.0,7082.0,15.0,98.0,114.0,308.0,3378.0,25045.0,25176.0,51.53,57.11
2017-04-24 00:00:00,233.0,4847.0,2981.0,213.0,975.0,2004.0,7081.0,15.0,96.0,57.0,316.0,3033.0,23286.0,23498.0,51.53,59.01
2017-04-24 01:00:00,236.0,4871.0,3099.0,214.0,944.0,906.0,7084.0,14.0,95.0,43.0,313.0,2512.0,21994.0,21949.0,49.0,56.57
2017-04-24 02:00:00,225.0,4693.0,2952.0,215.0,925.0,701.0,7086.0,14.0,99.0,37.0,311.0,2177.0,21184.0,21249.0,47.5,55.51
2017-04-24 03:00:00,221.0,4645.0,2967.0,217.0,905.0,623.0,7087.0,15.0,97.0,35.0,316.0,1989.0,20952.0,20840.0,44.99,53.05
2017-04-24 04:00:00,221.0,4659.0,2885.0,203.0,900.0,650.0,7091.0,16.0,95.0,35.0,316.0,1809.0,20891.0,20590.0,44.99,53.01
2017-04-24 05:00:00,225.0,4736.0,3046.0,202.0,916.0,782.0,7093.0,16.0,91.0,34.0,313.0,1611.0,21420.0,21188.0,49.54,57.24
